jvm_memory_pool_bytes_used&orders:80&orders&G1 Old Gen,50412680,50412680,50412680,50412680
jvm_memory_pool_bytes_used&orders:80&orders&G1 Survivor Space,1048576,1048576,1048576,1048576
jvm_memory_pool_bytes_used&orders:80&orders&Metaspace,43748216,44068552,44206840,44359632
jvm_memory_pool_bytes_used&shipping:80&shipping&Code Cache,23667776,24281152,24813184,25591808
jvm_memory_pool_bytes_used&shipping:80&shipping&Compressed Class Space,4885696,4886248,4886248,4886248
jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Eden Space,2097152,14680064,26214400,37748736
jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Old Gen,45724672,45724672,45724672,45724672
jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Survivor Space,8388608,8388608,8388608,8388608
jvm_memory_pool_bytes_used&shipping:80&shipping&Metaspace,40591712,40904880,41054872,41230960
jvm_threads_current&carts:80&cart,16,23,23,23
jvm_threads_current&orders:80&orders,16,23,23,23
jvm_threads_current&shipping:80&shipping,14,21,21,21
jvm_threads_daemon&carts:80&cart,14,21,21,21
jvm_threads_daemon&orders:80&orders,14,21,21,21
jvm_threads_daemon&shipping:80&shipping,12,19,19,19
jvm_threads_deadlocked&carts:80&cart,0,0,0,0
jvm_threads_deadlocked&orders:80&orders,0,0,0,0
jvm_threads_deadlocked&shipping:80&shipping,0,0,0,0
jvm_threads_deadlocked_monitor&carts:80&cart,0,0,0,0
jvm_threads_deadlocked_monitor&orders:80&orders,0,0,0,0
jvm_threads_deadlocked_monitor&shipping:80&shipping,0,0,0,0
jvm_threads_peak&carts:80&cart,16,23,23,23
jvm_threads_peak&orders:80&orders,16,23,23,23
jvm_threads_peak&shipping:80&shipping,14,21,21,21
jvm_threads_started_total&carts:80&cart,23,30,30,30
jvm_threads_started_total&orders:80&orders,23,30,30,30
jvm_threads_started_total&shipping:80&shipping,21,28,28,28
mem&carts:80&cart,202129,203276,203845,204730
mem&orders:80&orders,203159,204297,204920,205687
mem&shipping:80&shipping,198605,199501,200168,201100
mem_free&carts:80&cart,69427,56836,44833,32269
mem_free&orders:80&orders,55216,42599,30287,17985
mem_free&shipping:80&shipping,75543,62865,51662,40339
nodejs_active_handles_total&edge-router:80&frontend,4,4,4,4
nodejs_active_requests_total&edge-router:80&frontend,2,2,2,2
nodejs_eventloop_lag_seconds&edge-router:80&frontend,0.00013182,0.00012693,0.00012863,0.0001248
nodejs_heap_size_total_bytes&edge-router:80&frontend,25926256,24894320,24894320,24894320
nodejs_heap_size_used_bytes&edge-router:80&frontend,21261416,20178376,20921520,21477336
nonheap&carts:80&cart,0,0,0,0
nonheap&orders:80&orders,0,0,0,0
nonheap&shipping:80&shipping,0,0,0,0
nonheap_committed&carts:80&cart,73488,73744,74192,74960
nonheap_committed&orders:80&orders,74512,74768,75024,75920
nonheap_committed&shipping:80&shipping,70304,70560,70816,71456
nonheap_init&carts:80&cart,2496,2496,2496,2496
nonheap_init&orders:80&orders,2496,2496,2496,2496
nonheap_init&shipping:80&shipping,2496,2496,2496,2496
nonheap_used&carts:80&cart,71059,72204,72773,73658
nonheap_used&orders:80&orders,72087,73225,73848,74615
nonheap_used&shipping:80&shipping,67533,68431,69096,70028
process_cpu_seconds_total&carts:80&cart,77.04,78.01,78.71,79.55
process_cpu_seconds_total&catalogue:80&catalogue,0.31,0.53,0.76,0.99
process_cpu_seconds_total&edge-router:80&frontend,1.6165890000000005,1.784659,1.9265489999999998,2.055790999999999
process_cpu_seconds_total&orders:80&orders,74.32,75.29,76.04,76.75
process_cpu_seconds_total&payment:80&payment,0.3,0.53,0.75,0.98
process_cpu_seconds_total&shipping:80&shipping,73.05,73.94,74.64,75.31
process_cpu_seconds_total&user:80&user,2.14,2.43,2.71,2.99
process_cpu_system_seconds_total&edge-router:80&frontend,0.6198110000000016,0.6691870000000018,0.7013270000000015,0.7433910000000019
process_cpu_user_seconds_total&edge-router:80&frontend,0.9967779999999977,1.1154719999999976,1.2252219999999974,1.3123999999999976
process_heap_bytes&edge-router:80&frontend,34668000,33644000,33644000,33644000
process_max_fds&carts:80&cart,1048576,1048576,1048576,1048576
process_max_fds&catalogue:80&catalogue,1048576,1048576,1048576,1048576
process_max_fds&edge-router:80&frontend,2619746,2619746,2619746,2619746
process_max_fds&orders:80&orders,1048576,1048576,1048576,1048576
process_max_fds&payment:80&payment,1048576,1048576,1048576,1048576
process_max_fds&shipping:80&shipping,1048576,1048576,1048576,1048576
process_max_fds&user:80&user,1048576,1048576,1048576,1048576
process_open_fds&carts:80&cart,29,29,29,29
process_open_fds&catalogue:80&catalogue,7,7,7,7
process_open_fds&edge-router:80&frontend,13,13,13,13
process_open_fds&orders:80&orders,29,29,29,29
process_open_fds&payment:80&payment,7,7,7,7
process_open_fds&shipping:80&shipping,29,29,29,29
process_open_fds&user:80&user,8,8,8,8
process_resident_memory_bytes&carts:80&cart,421208064,409698304,404336640,403599360
process_resident_memory_bytes&catalogue:80&catalogue,9502720,12877824,12877824,12877824
process_resident_memory_bytes&edge-router:80&frontend,40856000,38960000,39128000,39464000
process_resident_memory_bytes&orders:80&orders,412164096,414646272,409022464,407781376
process_resident_memory_bytes&payment:80&payment,10084352,13045760,13045760,13840384
process_resident_memory_bytes&shipping:80&shipping,420532224,424398848,417984512,417959936
process_resident_memory_bytes&user:80&user,12128256,17166336,17522688,17416192
process_start_time_seconds&carts:80&cart,1669641044.549,1669641044.549,1669641044.549,1669641044.549
process_start_time_seconds&catalogue:80&catalogue,1669641037.42,1669641037.42,1669641037.42,1669641037.42
process_start_time_seconds&edge-router:80&frontend,1669641046,1669641046,1669641046,1669641046
process_start_time_seconds&orders:80&orders,1669641045.713,1669641045.713,1669641045.713,1669641045.713
process_start_time_seconds&payment:80&payment,1669641037.49,1669641037.49,1669641037.49,1669641037.49
